order_number,order_date,product_code,product_line,quantity_ordered,price_each,sales,country,year,month,quarter,product_id
10199,2003-12-01,S700_1691,Planes,48,83.12,3989.76,USA,2003,12,4,97
10210,2004-01-12,S700_1691,Planes,21,78.55,1649.55,Japan,2004,1,1,97
10223,2004-02-20,S700_1691,Planes,25,100.0,2534.75,Australia,2004,2,1,97
10235,2004-04-02,S700_1691,Planes,25,100.0,2580.25,Canada,2004,4,2,97
10250,2004-05-11,S700_1691,Planes,31,91.34,2831.54,USA,2004,5,2,97
10262,2004-06-24,S700_1691,Planes,40,84.03,3361.2,Spain,2004,6,2,97
10275,2004-07-23,S700_1691,Planes,32,89.51,2864.32,France,2004,7,3,97
10284,2004-08-21,S700_1691,Planes,24,83.12,1994.88,Norway,2004,8,3,97
10296,2004-09-15,S700_1691,Planes,42,100.0,4296.6,Germany,2004,9,3,97
10308,2004-10-15,S700_1691,Planes,21,100.0,2224.95,USA,2004,10,4,97
10316,2004-11-01,S700_1691,Planes,34,82.21,2795.14,UK,2004,11,4,97
10328,2004-11-12,S700_1691,Planes,27,100.0,2762.1,Italy,2004,11,4,97
10340,2004-11-24,S700_1691,Planes,30,88.6,2658.0,Spain,2004,11,4,97
10353,2004-12-04,S700_1691,Planes,39,100.0,5043.87,USA,2004,12,4,97
10361,2004-12-17,S700_1691,Planes,20,60.54,1210.8,Australia,2004,12,4,97
10375,2005-02-03,S700_1691,Planes,37,81.87,3029.19,France,2005,2,1,97
10388,2005-03-03,S700_1691,Planes,46,100.0,10066.6,USA,2005,3,1,97
10398,2005-03-30,S700_1691,Planes,47,87.69,4121.43,France,2005,3,1,97
10401,2005-04-03,S700_1691,Planes,11,100.0,1135.31,USA,2005,4,2,97
10416,2005-05-10,S700_1691,Planes,23,91.34,2100.82,Italy,2005,5,2,97
10105,2003-02-11,S700_1938,Ships,29,70.15,2034.35,Denmark,2003,2,1,98
10117,2003-04-16,S700_1938,Ships,38,79.68,3027.84,Singapore,2003,4,2,98
10128,2003-06-06,S700_1938,Ships,32,97.0,3104.0,Spain,2003,6,2,98
10142,2003-08-08,S700_1938,Ships,43,84.01,3612.43,USA,2003,8,3,98
10153,2003-09-28,S700_1938,Ships,31,87.48,2711.88,Spain,2003,9,3,98
10166,2003-10-21,S700_1938,Ships,29,100.0,3013.97,USA,2003,10,4,98
10177,2003-11-07,S700_1938,Ships,31,88.34,2738.54,Spain,2003,11,4,98
10185,2003-11-14,S700_1938,Ships,30,94.4,2832.0,USA,2003,11,4,98
10196,2003-11-26,S700_1938,Ships,50,94.4,4720.0,USA,2003,11,4,98
10208,2004-01-02,S700_1938,Ships,40,80.55,3222.0,France,2004,1,1,98
10221,2004-02-18,S700_1938,Ships,23,97.0,2231.0,Belgium,2004,2,1,98
10232,2004-03-20,S700_1938,Ships,26,88.34,2296.84,UK,2004,3,1,98
10248,2004-05-07,S700_1938,Ships,40,100.0,4157.2,USA,2004,5,2,98
10273,2004-07-21,S700_1938,Ships,21,100.0,2146.2,Belgium,2004,7,3,98
10282,2004-08-20,S700_1938,Ships,43,86.61,3724.23,USA,2004,8,3,98
10293,2004-09-09,S700_1938,Ships,29,71.89,2084.81,Italy,2004,9,3,98
10306,2004-10-14,S700_1938,Ships,38,91.81,3488.78,UK,2004,10,4,98
10314,2004-10-22,S700_1938,Ships,23,76.22,1753.06,Denmark,2004,10,4,98
10327,2004-11-10,S700_1938,Ships,20,100.0,3469.2,Denmark,2004,11,4,98
10337,2004-11-21,S700_1938,Ships,36,70.3,2530.8,USA,2004,11,4,98
10350,2004-12-02,S700_1938,Ships,28,100.0,2924.32,Spain,2004,12,4,98
10372,2005-01-26,S700_1938,Ships,44,100.0,4496.8,Japan,2005,1,1,98
10384,2005-02-23,S700_1938,Ships,49,100.0,6397.44,USA,2005,2,1,98
10397,2005-03-28,S700_1938,Ships,32,80.55,2577.6,France,2005,3,1,98
10414,2005-05-06,S700_1938,Ships,34,100.0,3533.62,USA,2005,5,2,98
10106,2003-02-17,S700_2047,Ships,30,100.0,3177.3,Italy,2003,2,1,99
10119,2003-04-28,S700_2047,Ships,29,94.14,2730.06,Austria,2003,4,2,99
10131,2003-06-16,S700_2047,Ships,22,85.99,1891.78,USA,2003,6,2,99
10143,2003-08-10,S700_2047,Ships,26,100.0,2612.48,USA,2003,8,3,99
10155,2003-10-06,S700_2047,Ships,32,91.43,2925.76,Finland,2003,10,4,99
10167,2003-10-23,S700_2047,Ships,29,100.0,2940.02,Sweden,2003,10,4,99
10178,2003-11-08,S700_2047,Ships,34,96.86,3293.24,France,2003,11,4,99
10186,2003-11-14,S700_2047,Ships,24,99.57,2389.68,UK,2003,11,4,99
10197,2003-11-26,S700_2047,Ships,24,90.52,2172.48,Spain,2003,11,4,99
10209,2004-01-09,S700_2047,Ships,33,88.71,2927.43,USA,2004,1,1,99
10222,2004-02-19,S700_2047,Ships,26,100.0,2659.54,USA,2004,2,1,99
10249,2004-05-08,S700_2047,Ships,40,95.95,3838.0,USA,2004,5,2,99
10262,2004-06-24,S700_2047,Ships,44,94.14,4142.16,Spain,2004,6,2,99
10274,2004-07-21,S700_2047,Ships,24,90.52,2172.48,USA,2004,7,3,99
10283,2004-08-20,S700_2047,Ships,20,94.14,1882.8,Canada,2004,8,3,99
10296,2004-09-15,S700_2047,Ships,34,100.0,3477.86,Germany,2004,9,3,99
10307,2004-10-14,S700_2047,Ships,34,97.76,3323.84,USA,2004,10,4,99
10316,2004-11-01,S700_2047,Ships,45,93.24,4195.8,UK,2004,11,4,99
10328,2004-11-12,S700_2047,Ships,41,100.0,4156.58,Italy,2004,11,4,99
10339,2004-11-23,S700_2047,Ships,55,71.25,3918.75,Japan,2004,11,4,99
10352,2004-12-03,S700_2047,Ships,23,100.0,2352.67,USA,2004,12,4,99
10361,2004-12-17,S700_2047,Ships,24,45.39,1089.36,Australia,2004,12,4,99
10373,2005-01-31,S700_2047,Ships,32,84.41,2701.12,Finland,2005,1,1,99
10386,2005-03-01,S700_2047,Ships,29,85.76,2487.04,Spain,2005,3,1,99
10398,2005-03-30,S700_2047,Ships,36,100.0,3910.32,France,2005,3,1,99
10400,2005-04-01,S700_2047,Ships,46,87.8,4038.8,USA,2005,4,2,99
10415,2005-05-09,S700_2047,Ships,32,95.95,3070.4,Australia,2005,5,2,99
10106,2003-02-17,S700_2466,Planes,34,100.0,3763.46,Italy,2003,2,1,100
10120,2003-04-29,S700_2466,Planes,24,100.0,2584.8,Australia,2003,4,2,100
10131,2003-06-16,S700_2466,Planes,40,100.0,4427.6,USA,2003,6,2,100
10143,2003-08-10,S700_2466,Planes,26,82.77,2152.02,USA,2003,8,3,100
10155,2003-10-06,S700_2466,Planes,20,100.0,2353.4,Finland,2003,10,4,100
10168,2003-10-28,S700_2466,Planes,31,100.0,3431.39,USA,2003,10,4,100
10178,2003-11-08,S700_2466,Planes,22,87.75,1930.5,France,2003,11,4,100
10198,2003-11-27,S700_2466,Planes,42,100.0,4774.56,Philippines,2003,11,4,100
10210,2004-01-12,S700_2466,Planes,26,99.72,2592.72,Japan,2004,1,1,100
10222,2004-02-19,S700_2466,Planes,37,87.75,3246.75,USA,2004,2,1,100
10235,2004-04-02,S700_2466,Planes,38,88.75,3372.5,Canada,2004,4,2,100
10250,2004-05-11,S700_2466,Planes,35,100.0,3909.15,USA,2004,5,2,100
10262,2004-06-24,S700_2466,Planes,33,90.75,2994.75,Spain,2004,6,2,100
10275,2004-07-23,S700_2466,Planes,39,100.0,4472.52,France,2004,7,3,100
10284,2004-08-21,S700_2466,Planes,45,100.0,4576.95,Norway,2004,8,3,100
10296,2004-09-15,S700_2466,Planes,24,100.0,2441.04,Germany,2004,9,3,100
10308,2004-10-15,S700_2466,Planes,35,88.75,3106.25,USA,2004,10,4,100
10316,2004-11-01,S700_2466,Planes,23,100.0,2706.41,UK,2004,11,4,100
10328,2004-11-12,S700_2466,Planes,37,100.0,4021.53,Italy,2004,11,4,100
10340,2004-11-24,S700_2466,Planes,55,87.75,4826.25,Spain,2004,11,4,100
10352,2004-12-03,S700_2466,Planes,49,100.0,4935.28,USA,2004,12,4,100
10361,2004-12-17,S700_2466,Planes,26,100.0,2754.7,Australia,2004,12,4,100
10375,2005-02-03,S700_2466,Planes,33,100.0,3856.71,France,2005,2,1,100
10386,2005-03-01,S700_2466,Planes,37,83.84,3102.08,Spain,2005,3,1,100
10398,2005-03-30,S700_2466,Planes,22,86.76,1908.72,France,2005,3,1,100
10401,2005-04-03,S700_2466,Planes,85,88.75,7543.75,USA,2005,4,2,100
10416,2005-05-10,S700_2466,Planes,22,100.0,2457.18,Italy,2005,5,2,100
10105,2003-02-11,S700_2610,Ships,31,65.77,2038.87,Denmark,2003,2,1,101
10119,2003-04-28,S700_2610,Ships,38,65.77,2499.26,Austria,2003,4,2,101
10129,2003-06-12,S700_2610,Ships,45,85.29,3838.05,UK,2003,6,2,101
10143,2003-08-10,S700_2610,Ships,31,85.29,2643.99,USA,2003,8,3,101
10154,2003-10-02,S700_2610,Ships,36,64.33,2315.88,USA,2003,10,4,101
10167,2003-10-23,S700_2610,Ships,46,70.11,3225.06,Sweden,2003,10,4,101
10177,2003-11-07,S700_2610,Ships,32,76.62,2451.84,Spain,2003,11,4,101
10185,2003-11-14,S700_2610,Ships,39,57.82,2254.98,USA,2003,11,4,101
10197,2003-11-26,S700_2610,Ships,50,78.79,3939.5,Spain,2003,11,4,101
10208,2004-01-02,S700_2610,Ships,46,74.45,3424.7,France,2004,1,1,101
10222,2004-02-19,S700_2610,Ships,36,80.95,2914.2,USA,2004,2,1,101
10233,2004-03-29,S700_2610,Ships,29,82.4,2389.6,USA,2004,3,1,101
10248,2004-05-07,S700_2610,Ships,32,75.89,2428.48,USA,2004,5,2,101
10261,2004-06-17,S700_2610,Ships,44,68.67,3021.48,Canada,2004,6,2,101
10273,2004-07-21,S700_2610,Ships,42,62.16,2610.72,Belgium,2004,7,3,101
10283,2004-08-20,S700_2610,Ships,47,65.77,3091.19,Canada,2004,8,3,101
10295,2004-09-10,S700_2610,Ships,44,58.55,2576.2,USA,2004,9,3,101
10306,2004-10-14,S700_2610,Ships,43,75.17,3232.31,UK,2004,10,4,101
10316,2004-11-01,S700_2610,Ships,48,74.45,3573.6,UK,2004,11,4,101
10327,2004-11-10,S700_2610,Ships,21,96.31,2022.51,Denmark,2004,11,4,101
10339,2004-11-23,S700_2610,Ships,50,74.35,3717.5,Japan,2004,11,4,101
10350,2004-12-02,S700_2610,Ships,29,75.35,2185.15,Spain,2004,12,4,101
10373,2005-01-31,S700_2610,Ships,41,70.33,2883.53,Finland,2005,1,1,101
10386,2005-03-01,S700_2610,Ships,37,100.0,5017.57,Spain,2005,3,1,101
10397,2005-03-28,S700_2610,Ships,22,66.5,1463.0,France,2005,3,1,101
10414,2005-05-06,S700_2610,Ships,31,75.89,2352.59,USA,2005,5,2,101
10103,2003-01-29,S700_2824,Classic Cars,42,100.0,4460.82,Norway,2003,1,1,102
10114,2003-04-01,S700_2824,Classic Cars,42,100.0,4758.18,France,2003,4,2,102
10126,2003-05-28,S700_2824,Classic Cars,45,100.0,4597.2,Spain,2003,5,2,102
10140,2003-07-24,S700_2824,Classic Cars,36,100.0,4114.8,USA,2003,7,3,102
10150,2003-09-19,S700_2824,Classic Cars,20,100.0,2104.0,Singapore,2003,9,3,102
10164,2003-10-21,S700_2824,Classic Cars,39,81.93,3195.27,Austria,2003,10,4,102
10175,2003-11-06,S700_2824,Classic Cars,42,85.98,3611.16,UK,2003,11,4,102
10183,2003-11-13,S700_2824,Classic Cars,23,86.99,2000.77,USA,2003,11,4,102
10194,2003-11-25,S700_2824,Classic Cars,26,89.01,2314.26,France,2003,11,4,102
10206,2003-12-05,S700_2824,Classic Cars,33,100.0,3871.89,Canada,2003,12,4,102
10217,2004-02-04,S700_2824,Classic Cars,31,88.0,2728.0,Singapore,2004,2,1,102
10229,2004-03-11,S700_2824,Classic Cars,50,100.0,5614.0,USA,2004,3,1,102
10245,2004-05-04,S700_2824,Classic Cars,44,100.0,4628.8,USA,2004,5,2,102
10258,2004-06-15,S700_2824,Classic Cars,45,80.92,3641.4,Japan,2004,6,2,102
10270,2004-07-19,S700_2824,Classic Cars,46,88.0,4048.0,Australia,2004,7,3,102
10281,2004-08-19,S700_2824,Classic Cars,27,85.98,2321.46,USA,2004,8,3,102
10291,2004-09-08,S700_2824,Classic Cars,28,100.0,3256.96,Sweden,2004,9,3,102
10304,2004-10-11,S700_2824,Classic Cars,40,100.0,4208.0,France,2004,10,4,102
10313,2004-10-22,S700_2824,Classic Cars,30,99.13,2973.9,Canada,2004,10,4,102
10324,2004-11-05,S700_2824,Classic Cars,34,100.0,4248.3,USA,2004,11,4,102
10336,2004-11-20,S700_2824,Classic Cars,46,100.0,9558.8,France,2004,11,4,102
10348,2004-11-01,S700_2824,Classic Cars,32,82.83,2650.56,Spain,2004,11,4,102
10358,2004-12-10,S700_2824,Classic Cars,27,100.0,3761.37,Spain,2004,12,4,102
10371,2005-01-23,S700_2824,Classic Cars,34,100.0,4301.34,USA,2005,1,1,102
10382,2005-02-17,S700_2824,Classic Cars,34,54.84,1864.56,USA,2005,2,1,102
10411,2005-05-01,S700_2824,Classic Cars,34,100.0,3576.8,Canada,2005,5,2,102
10424,2005-05-31,S700_2824,Classic Cars,46,80.92,3722.32,Spain,2005,5,2,102
10106,2003-02-17,S700_2834,Planes,32,100.0,3986.56,Italy,2003,2,1,103
10120,2003-04-29,S700_2834,Planes,24,100.0,3417.12,Australia,2003,4,2,103
10133,2003-06-27,S700_2834,Planes,27,99.67,2691.09,Spain,2003,6,2,103
10145,2003-08-25,S700_2834,Planes,20,100.0,2752.6,USA,2003,8,3,103
10168,2003-10-28,S700_2834,Planes,36,100.0,4527.72,USA,2003,10,4,103
10188,2003-11-18,S700_2834,Planes,29,100.0,3957.05,Norway,2003,11,4,103
10210,2004-01-12,S700_2834,Planes,25,100.0,2818.0,Japan,2004,1,1,103
10223,2004-02-20,S700_2834,Planes,29,100.0,3199.86,Australia,2004,2,1,103
10235,2004-04-02,S700_2834,Planes,25,96.11,2402.75,Canada,2004,4,2,103
10250,2004-05-11,S700_2834,Planes,44,100.0,6055.72,USA,2004,5,2,103
10263,2004-06-28,S700_2834,Planes,47,100.0,5465.16,USA,2004,6,2,103
10275,2004-07-23,S700_2834,Planes,48,100.0,6378.72,France,2004,7,3,103
10285,2004-08-27,S700_2834,Planes,45,100.0,5392.8,USA,2004,8,3,103
10297,2004-09-16,S700_2834,Planes,35,100.0,3986.5,Ireland,2004,9,3,103
10308,2004-10-15,S700_2834,Planes,31,100.0,4009.23,USA,2004,10,4,103
10318,2004-11-02,S700_2834,Planes,50,100.0,7119.0,USA,2004,11,4,103
10328,2004-11-12,S700_2834,Planes,33,100.0,4072.2,Italy,2004,11,4,103
10340,2004-11-24,S700_2834,Planes,29,100.0,4094.51,Spain,2004,11,4,103
10353,2004-12-04,S700_2834,Planes,48,68.8,3302.4,USA,2004,12,4,103
10361,2004-12-17,S700_2834,Planes,44,72.42,3186.48,Australia,2004,12,4,103
10375,2005-02-03,S700_2834,Planes,25,66.73,1668.25,France,2005,2,1,103
10388,2005-03-03,S700_2834,Planes,50,100.0,7154.5,USA,2005,3,1,103
10398,2005-03-30,S700_2834,Planes,23,100.0,2810.83,France,2005,3,1,103
10401,2005-04-03,S700_2834,Planes,21,96.11,2018.31,USA,2005,4,2,103
10416,2005-05-10,S700_2834,Planes,41,100.0,5642.83,Italy,2005,5,2,103
10106,2003-02-17,S700_3167,Planes,44,74.4,3273.6,Italy,2003,2,1,104
10120,2003-04-29,S700_3167,Planes,43,76.0,3268.0,Australia,2003,4,2,104
10143,2003-08-10,S700_3167,Planes,28,96.0,2688.0,USA,2003,8,3,104
10155,2003-10-06,S700_3167,Planes,43,86.4,3715.2,Finland,2003,10,4,104
10168,2003-10-28,S700_3167,Planes,48,96.0,4608.0,USA,2003,10,4,104
10199,2003-12-01,S700_3167,Planes,38,82.4,3131.2,USA,2003,12,4,104
10210,2004-01-12,S700_3167,Planes,31,86.4,2678.4,Japan,2004,1,1,104
10223,2004-02-20,S700_3167,Planes,26,67.2,1747.2,Australia,2004,2,1,104
10235,2004-04-02,S700_3167,Planes,32,92.0,2944.0,Canada,2004,4,2,104
10250,2004-05-11,S700_3167,Planes,44,67.2,2956.8,USA,2004,5,2,104
10262,2004-06-24,S700_3167,Planes,27,76.0,2052.0,Spain,2004,6,2,104
10275,2004-07-23,S700_3167,Planes,43,73.6,3164.8,France,2004,7,3,104
10284,2004-08-21,S700_3167,Planes,25,69.6,1740.0,Norway,2004,8,3,104
10296,2004-09-15,S700_3167,Planes,22,80.8,1777.6,Germany,2004,9,3,104
10308,2004-10-15,S700_3167,Planes,21,87.2,1831.2,USA,2004,10,4,104
10316,2004-11-01,S700_3167,Planes,48,75.2,3609.6,UK,2004,11,4,104
10328,2004-11-12,S700_3167,Planes,33,64.0,2112.0,Italy,2004,11,4,104
10341,2004-11-24,S700_3167,Planes,34,100.0,3644.12,Austria,2004,11,4,104
10353,2004-12-04,S700_3167,Planes,43,81.95,3523.85,USA,2004,12,4,104
10361,2004-12-17,S700_3167,Planes,44,100.0,5001.92,Australia,2004,12,4,104
10375,2005-02-03,S700_3167,Planes,44,100.0,5208.72,France,2005,2,1,104
10386,2005-03-01,S700_3167,Planes,32,94.34,3018.88,Spain,2005,3,1,104
10398,2005-03-30,S700_3167,Planes,29,65.6,1902.4,France,2005,3,1,104
10401,2005-04-03,S700_3167,Planes,77,92.0,7084.0,USA,2005,4,2,104
10416,2005-05-10,S700_3167,Planes,39,67.2,2620.8,Italy,2005,5,2,104
10105,2003-02-11,S700_3505,Ships,39,81.14,3164.46,Denmark,2003,2,1,105
10118,2003-04-21,S700_3505,Ships,36,100.0,4219.2,Spain,2003,4,2,105
10129,2003-06-12,S700_3505,Ships,42,91.15,3828.3,UK,2003,6,2,105
10142,2003-08-08,S700_3505,Ships,21,100.0,2334.99,USA,2003,8,3,105
10153,2003-09-28,S700_3505,Ships,50,88.15,4407.5,Spain,2003,9,3,105
10167,2003-10-23,S700_3505,Ships,24,100.0,2812.8,Sweden,2003,10,4,105
10177,2003-11-07,S700_3505,Ships,44,92.16,4055.04,Spain,2003,11,4,105
10185,2003-11-14,S700_3505,Ships,37,100.0,3891.66,USA,2003,11,4,105
10197,2003-11-26,S700_3505,Ships,27,92.16,2488.32,Spain,2003,11,4,105
10208,2004-01-02,S700_3505,Ships,37,100.0,4447.4,France,2004,1,1,105
10222,2004-02-19,S700_3505,Ships,38,100.0,4187.22,USA,2004,2,1,105
10232,2004-03-20,S700_3505,Ships,48,96.16,4615.68,UK,2004,3,1,105
10248,2004-05-07,S700_3505,Ships,30,100.0,3245.4,USA,2004,5,2,105
10261,2004-06-17,S700_3505,Ships,25,88.15,2203.75,Canada,2004,6,2,105
10273,2004-07-21,S700_3505,Ships,40,86.15,3446.0,Belgium,2004,7,3,105
10283,2004-08-20,S700_3505,Ships,22,88.15,1939.3,Canada,2004,8,3,105
10295,2004-09-10,S700_3505,Ships,34,100.0,3473.78,USA,2004,9,3,105
10306,2004-10-14,S700_3505,Ships,32,90.15,2884.8,UK,2004,10,4,105
10315,2004-10-29,S700_3505,Ships,31,86.15,2670.65,France,2004,10,4,105
10327,2004-11-10,S700_3505,Ships,43,80.0,3440.0,Denmark,2004,11,4,105
10337,2004-11-21,S700_3505,Ships,31,89.38,2770.78,USA,2004,11,4,105
10350,2004-12-02,S700_3505,Ships,31,77.34,2397.54,Spain,2004,12,4,105
10373,2005-01-31,S700_3505,Ships,34,96.34,3275.56,Finland,2005,1,1,105
10386,2005-03-01,S700_3505,Ships,45,92.08,4143.6,Spain,2005,3,1,105
10397,2005-03-28,S700_3505,Ships,48,100.0,5192.64,France,2005,3,1,105
10414,2005-05-06,S700_3505,Ships,28,100.0,3029.04,USA,2005,5,2,105
10105,2003-02-11,S700_3962,Ships,22,100.0,2556.18,Denmark,2003,2,1,106
10117,2003-04-16,S700_3962,Ships,45,83.42,3753.9,Singapore,2003,4,2,106
10129,2003-06-12,S700_3962,Ships,30,85.41,2562.3,UK,2003,6,2,106
10142,2003-08-08,S700_3962,Ships,38,85.41,3245.58,USA,2003,8,3,106
10153,2003-09-28,S700_3962,Ships,20,100.0,2204.6,Spain,2003,9,3,106
10167,2003-10-23,S700_3962,Ships,28,100.0,3003.0,Sweden,2003,10,4,106
10177,2003-11-07,S700_3962,Ships,24,100.0,2526.48,Spain,2003,11,4,106
10185,2003-11-14,S700_3962,Ships,22,79.45,1747.9,USA,2003,11,4,106
10197,2003-11-26,S700_3962,Ships,35,93.35,3267.25,Spain,2003,11,4,106
10208,2004-01-02,S700_3962,Ships,33,85.41,2818.53,France,2004,1,1,106
10222,2004-02-19,S700_3962,Ships,31,95.34,2955.54,USA,2004,2,1,106
10232,2004-03-20,S700_3962,Ships,35,82.43,2885.05,UK,2004,3,1,106
10248,2004-05-07,S700_3962,Ships,35,90.37,3162.95,USA,2004,5,2,106
10261,2004-06-17,S700_3962,Ships,50,81.43,4071.5,Canada,2004,6,2,106
10273,2004-07-21,S700_3962,Ships,26,100.0,2969.46,Belgium,2004,7,3,106
10283,2004-08-20,S700_3962,Ships,38,89.38,3396.44,Canada,2004,8,3,106
10294,2004-09-10,S700_3962,Ships,45,100.0,4692.6,USA,2004,9,3,106
10306,2004-10-14,S700_3962,Ships,30,100.0,3515.7,UK,2004,10,4,106
10315,2004-10-29,S700_3962,Ships,37,91.37,3380.69,France,2004,10,4,106
10327,2004-11-10,S700_3962,Ships,37,86.61,3204.57,Denmark,2004,11,4,106
10337,2004-11-21,S700_3962,Ships,36,71.89,2588.04,USA,2004,11,4,106
10350,2004-12-02,S700_3962,Ships,25,100.0,2854.75,Spain,2004,12,4,106
10373,2005-01-31,S700_3962,Ships,37,100.0,4025.6,Finland,2005,1,1,106
10386,2005-03-01,S700_3962,Ships,30,95.48,2864.4,Spain,2005,3,1,106
10397,2005-03-28,S700_3962,Ships,36,100.0,3789.72,France,2005,3,1,106
10414,2005-05-06,S700_3962,Ships,27,90.37,2439.99,USA,2005,5,2,106
10106,2003-02-17,S700_4002,Planes,48,61.44,2949.12,Italy,2003,2,1,107
10119,2003-04-28,S700_4002,Planes,26,59.22,1539.72,Austria,2003,4,2,107
10131,2003-06-16,S700_4002,Planes,26,85.13,2213.38,USA,2003,6,2,107
10143,2003-08-10,S700_4002,Planes,34,85.87,2919.58,USA,2003,8,3,107
10155,2003-10-06,S700_4002,Planes,44,85.87,3778.28,Finland,2003,10,4,107
10168,2003-10-28,S700_4002,Planes,39,82.91,3233.49,USA,2003,10,4,107
10178,2003-11-08,S700_4002,Planes,45,76.25,3431.25,France,2003,11,4,107
10198,2003-11-27,S700_4002,Planes,40,63.67,2546.8,Philippines,2003,11,4,107
10210,2004-01-12,S700_4002,Planes,42,70.33,2953.86,Japan,2004,1,1,107
10222,2004-02-19,S700_4002,Planes,43,74.03,3183.29,USA,2004,2,1,107
10235,2004-04-02,S700_4002,Planes,34,72.55,2466.7,Canada,2004,4,2,107
10250,2004-05-11,S700_4002,Planes,38,62.19,2363.22,USA,2004,5,2,107
10262,2004-06-24,S700_4002,Planes,35,71.07,2487.45,Spain,2004,6,2,107
10275,2004-07-23,S700_4002,Planes,31,72.55,2249.05,France,2004,7,3,107
10284,2004-08-21,S700_4002,Planes,32,64.41,2061.12,Norway,2004,8,3,107
10296,2004-09-15,S700_4002,Planes,47,86.62,4071.14,Germany,2004,9,3,107
10308,2004-10-15,S700_4002,Planes,39,68.11,2656.29,USA,2004,10,4,107
10316,2004-11-01,S700_4002,Planes,44,62.19,2736.36,UK,2004,11,4,107
10328,2004-11-12,S700_4002,Planes,39,85.87,3348.93,Italy,2004,11,4,107
10339,2004-11-23,S700_4002,Planes,50,57.86,2893.0,Japan,2004,11,4,107
10352,2004-12-03,S700_4002,Planes,22,75.51,1661.22,USA,2004,12,4,107
10361,2004-12-17,S700_4002,Planes,35,100.0,4277.35,Australia,2004,12,4,107
10373,2005-01-31,S700_4002,Planes,45,55.62,2502.9,Finland,2005,1,1,107
10386,2005-03-01,S700_4002,Planes,44,86.4,3801.6,Spain,2005,3,1,107
10398,2005-03-30,S700_4002,Planes,36,87.36,3144.96,France,2005,3,1,107
10401,2005-04-03,S700_4002,Planes,28,72.55,2031.4,USA,2005,4,2,107
10416,2005-05-10,S700_4002,Planes,43,62.19,2674.17,Italy,2005,5,2,107
10106,2003-02-17,S72_1253,Planes,48,52.64,2526.72,Italy,2003,2,1,108
10119,2003-04-28,S72_1253,Planes,28,48.17,1348.76,Austria,2003,4,2,108
10131,2003-06-16,S72_1253,Planes,21,41.71,875.91,USA,2003,6,2,108
10143,2003-08-10,S72_1253,Planes,37,50.65,1874.05,USA,2003,8,3,108
10155,2003-10-06,S72_1253,Planes,34,49.16,1671.44,Finland,2003,10,4,108
10167,2003-10-23,S72_1253,Planes,40,41.71,1668.4,Sweden,2003,10,4,108
10178,2003-11-08,S72_1253,Planes,45,51.15,2301.75,France,2003,11,4,108
10186,2003-11-14,S72_1253,Planes,28,52.14,1459.92,UK,2003,11,4,108
10197,2003-11-26,S72_1253,Planes,29,41.71,1209.59,Spain,2003,11,4,108
10209,2004-01-09,S72_1253,Planes,48,44.69,2145.12,USA,2004,1,1,108
10222,2004-02-19,S72_1253,Planes,31,45.69,1416.39,USA,2004,2,1,108
10249,2004-05-08,S72_1253,Planes,32,57.61,1843.52,USA,2004,5,2,108
10262,2004-06-24,S72_1253,Planes,21,57.11,1199.31,Spain,2004,6,2,108
10274,2004-07-21,S72_1253,Planes,32,58.6,1875.2,USA,2004,7,3,108
10283,2004-08-20,S72_1253,Planes,43,57.61,2477.23,Canada,2004,8,3,108
10296,2004-09-15,S72_1253,Planes,21,45.19,948.99,Germany,2004,9,3,108
10307,2004-10-14,S72_1253,Planes,34,53.63,1823.42,USA,2004,10,4,108
10316,2004-11-01,S72_1253,Planes,34,43.7,1485.8,UK,2004,11,4,108
10329,2004-11-15,S72_1253,Planes,44,86.13,3789.72,USA,2004,11,4,108
10339,2004-11-23,S72_1253,Planes,27,76.31,2060.37,Japan,2004,11,4,108
10352,2004-12-03,S72_1253,Planes,49,52.64,2579.36,USA,2004,12,4,108
10361,2004-12-17,S72_1253,Planes,23,95.2,2189.6,Australia,2004,12,4,108
10373,2005-01-31,S72_1253,Planes,25,64.97,1624.25,Finland,2005,1,1,108
10386,2005-03-01,S72_1253,Planes,50,87.15,4357.5,Spain,2005,3,1,108
10398,2005-03-30,S72_1253,Planes,34,40.22,1367.48,France,2005,3,1,108
10400,2005-04-01,S72_1253,Planes,20,56.12,1122.4,USA,2005,4,2,108
10415,2005-05-09,S72_1253,Planes,42,57.61,2419.62,Australia,2005,5,2,108
10105,2003-02-11,S72_3212,Ships,25,56.78,1419.5,Denmark,2003,2,1,109
10117,2003-04-16,S72_3212,Ships,50,43.68,2184.0,Singapore,2003,4,2,109
10129,2003-06-12,S72_3212,Ships,32,64.97,2079.04,UK,2003,6,2,109
10142,2003-08-08,S72_3212,Ships,39,44.23,1724.97,USA,2003,8,3,109
10153,2003-09-28,S72_3212,Ships,50,60.06,3003.0,Spain,2003,9,3,109
10167,2003-10-23,S72_3212,Ships,38,48.59,1846.42,Sweden,2003,10,4,109
10177,2003-11-07,S72_3212,Ships,40,50.23,2009.2,Spain,2003,11,4,109
10185,2003-11-14,S72_3212,Ships,28,64.43,1804.04,USA,2003,11,4,109
10197,2003-11-26,S72_3212,Ships,42,50.23,2109.66,Spain,2003,11,4,109
10208,2004-01-02,S72_3212,Ships,42,63.88,2682.96,France,2004,1,1,109
10222,2004-02-19,S72_3212,Ships,36,63.34,2280.24,USA,2004,2,1,109
